customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,BillingDelayDays,LastSupportContactDaysAgo,ContractRenewalRemainingDays,TechComplaint,NumSupportCalls,CustomerSatisfaction,HasMultipleServices,AvgMonthlyRevenue,PaymentRegularityIndex,SupportInteractionRate,LoyaltyScore,PromoResponse,NetPromoterScore,ChurnBinary,ChargesTenureRatio,JoinDate,LastActiveDate
TC0007230,No,Male,0.0,Yes,No,47.98300926813981,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,82.50432459509805,3961.7544785928026,36,10,3,0,0,3,0,82.56577774131736,0.4,0.0,52.66,0,3,0,1.7194487351563426,2021-09-22 12:13:59.976981604,2025-09-01
TC0000612,No,Female,0.0,Yes,No,47.91726102939917,No,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),68.8674267568594,3300.2313293473594,20,3,3,0,1,3,0,68.87353864659615,0.6666666666666667,0.020869306352599322,57.95,0,5,0,1.4372154267040944,2021-09-24 11:34:19.411797343,2025-09-01
TC0006600,No,Male,0.0,Yes,No,47.90373801183228,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),100.06239911916508,4796.965442937025,25,12,24,0,1,2,0,100.1376018245626,0.5833333333333333,0.020875197667309362,50.28,0,2,0,2.088822360677773,2021-09-24 21:18:31.073330722,2025-09-01
TC0004641,No,Male,1.0,No,No,47.8890162050624,No,Yes,No,No,Yes,No,No,Yes,No internet service,One year,No,Mailed check,107.1262506804266,5123.509243222789,39,97,219,0,1,2,0,106.98714755976086,0.35,0.020881615018315806,45.61,0,3,0,2.23696912506426,2021-09-25 07:54:29.996478260,2025-09-01
TC0007663,No,Female,0.9996378400826524,No,No,47.8873449958676,No,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,97.61182578435644,4671.73766900538,21,104,110,0,2,1,0,97.55683196486511,0.65,0.04176468752177821,45.6,0,0,0,2.03836370115695,2021-09-25 09:06:41.770711173,2025-09-01
TC0001735,No,Male,0.0032736491236195,Yes,Yes,47.88511683991845,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,22.26713844667353,1062.4957648289585,12,66,27,0,0,4,1,22.188434213931593,0.8,0.0,76.6,0,7,0,0.4650116761981248,2021-09-25 10:42:57.150931378,2025-09-01
TC0003803,No,Female,0.0,Yes,No,47.87318912623438,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.03435736767156,3109.9094114339696,13,9,25,0,4,1,0,64.96140048730841,0.7833333333333333,0.08355407427427915,48.26,1,0,0,1.3584713814696108,2021-09-25 19:18:13.784800488,2025-09-01
TC0002332,No,Female,1.0,Yes,No,47.8680505312917,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),69.05477859392269,3304.1167280580426,16,37,17,0,1,2,0,69.02551266210678,0.7333333333333334,0.020890760933460043,53.26,0,4,0,1.442606870918653,2021-09-25 23:00:13.022891914,2025-09-01
TC0006833,No,Female,0.0,No,No,47.80706185473156,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),79.38406596259158,3800.559793626772,34,39,19,1,2,1,0,79.4978742926161,0.43333333333333335,0.04183482360989428,41.23,0,0,0,1.6605091984906155,2021-09-27 18:54:55.672535797,2025-09-01
TC0000065,No,Male,0.0099693195582018,No,No,47.80125891828466,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Two year,No,Electronic check,110.59083964436677,5281.999013201046,17,27,214,0,1,5,0,110.49916116708397,0.7166666666666667,0.02091995111905904,70.89,0,9,0,2.3135549595758493,2021-09-27 23:05:36.883806170,2025-09-01
TC0004103,No,Female,0.0,Yes,Yes,47.78166037812965,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),54.95181797424362,2628.168688414082,4,119,350,0,0,1,1,55.003712043816556,0.9333333333333333,0.0,61.21,0,1,0,1.1500608714592901,2021-09-28 13:12:16.299887948,2025-09-01
TC0003628,No,Female,0.0,No,No,47.764943924479255,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Credit card (automatic),79.52781784620737,3790.2942816436207,42,12,360,0,1,3,0,79.35305624217675,0.30000000000000004,0.020935856254350294,50.54,0,5,0,1.6649829626503514,2021-09-29 01:14:25.347749767,2025-09-01
TC0004015,No,Female,0.0,Yes,No,47.76084696438642,Yes,Yes,No,No,Yes,No internet service,Yes,No,No,One year,No,Electronic check,48.64997988315872,2319.9887572110774,22,119,228,0,2,1,0,48.57511758409585,0.6333333333333333,0.04187530429456851,45.2,1,0,0,1.018616355765954,2021-09-29 04:11:24.668310417,2025-09-01
TC0002436,No,Male,0.0,Yes,No,47.7595406636463,Yes,Yes,DSL,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.56254510845476,3036.3462410958227,11,100,22,0,1,4,1,63.57570024552256,0.8166666666666667,0.020938224825959893,76.87,0,6,0,1.330886859991043,2021-09-29 05:07:50.599828791,2025-09-01
TC0002709,No,Female,0.994482975232361,Yes,Yes,47.742390052061765,Yes,No,No,No,No,No,No,No,Yes,One year,No,Electronic check,20.36802878947273,981.6661809562715,39,74,112,0,1,1,1,20.561730987614812,0.35,0.02094574651393714,49.52,0,0,0,0.4266235680128698,2021-09-29 17:28:44.985055901,2025-09-01
TC0005894,No,Male,1.0,Yes,No,47.73100876147796,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Two year,No,Electronic check,99.6719445128256,4763.8437446181,13,10,61,1,2,3,1,99.80605623535098,0.7833333333333333,0.04190148190654061,70.18,0,5,0,2.0882010897969407,2021-09-30 01:40:25.290249128,2025-09-01
TC0003815,No,Female,0.0,Yes,No,47.71428477572171,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.34698045678464,3362.0177782755486,15,11,13,1,4,2,1,70.46145182891293,0.75,0.08383233697836556,63.51,0,3,0,1.4743379427659165,2021-09-30 13:42:53.861329328,2025-09-01
TC0002608,No,Female,0.0060837022506128,Yes,Yes,47.71398901905142,Yes,No,DSL,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),75.5069917575448,3605.1749236035503,26,23,24,0,0,5,0,75.55802811129588,0.5666666666666667,0.0,67.84,0,8,0,1.5824917033743728,2021-09-30 13:55:40.462618720,2025-09-01
TC0003223,No,Male,0.0,Yes,Yes,47.71319534994182,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Two year,Yes,Credit card (automatic),28.132262347498624,1339.8992283329771,26,4,92,1,0,3,0,28.082362090943274,0.5666666666666667,0.0,55.84,0,7,0,0.5896117864496142,2021-09-30 14:29:57.652950794,2025-09-01
TC0004443,No,Female,0.0,Yes,Yes,47.70617732047565,No,No,DSL,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,24.676683574914392,1169.321016988556,27,61,52,0,1,2,0,24.51089319383969,0.55,0.020961645978932724,49.5,0,2,0,0.5172639050314994,2021-09-30 19:33:08.385327098,2025-09-01
TC0007166,No,Female,0.9512772831937628,Yes,No,47.7059414765358,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,Yes,Two year,No,Electronic check,107.8958237963463,5142.918519005523,50,6,30,0,4,3,1,107.80457024488389,0.16666666666666663,0.08384699842822309,57.84,1,5,0,2.261685242066021,2021-09-30 19:43:19.692819216,2025-09-01
TC0007557,No,Male,0.0,Yes,Yes,47.6969446221641,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),55.71033075416136,2656.3568227199885,26,72,9,1,0,1,1,55.692389601945635,0.5666666666666667,0.0,53.83,0,2,0,1.1680062778753664,2021-10-01 02:11:59.539350662,2025-09-01
TC0006775,No,Female,0.032185712860954,No,Yes,47.676425652178665,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,49.14205160448189,2348.111222141033,31,113,346,0,2,2,1,49.250991239812706,0.4833333333333333,0.041949453480236015,58.15,0,3,0,1.0307411038527854,2021-10-01 16:58:24.709552896,2025-09-01
TC0001829,No,Female,0.0,No,Yes,47.66424954938604,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,No,One year,No,Credit card (automatic),64.1298829267395,3062.2515609065795,37,41,219,0,1,4,0,64.24629758900765,0.3833333333333333,0.020980084852985605,58.15,0,7,0,1.3454503854150275,2021-10-02 01:44:25.167991368,2025-09-01
TC0006507,No,Male,0.0052935218590644,Yes,No,47.64732667867212,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,100.92036544913178,4807.926118164331,30,14,27,0,0,2,1,100.9065241076044,0.5,0.0,58.47,1,4,0,2.1180698369444033,2021-10-02 13:55:29.248881857,2025-09-01
TC0008241,No,Female,0.0156509604539386,Yes,Yes,47.63628973822104,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),98.7125346944621,4713.081300233433,11,100,311,0,6,3,1,98.93888306863424,0.8166666666666667,0.1259543938659415,70.8,1,3,0,2.072212912401949,2021-10-02 21:52:16.998531082,2025-09-01
TC0002174,No,Female,0.0225250326325124,Yes,No,47.6269531766665,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,89.61537560074574,4265.356324371738,35,95,2,0,2,2,0,89.55761475125037,0.41666666666666663,0.04199302845557302,46.79,0,3,0,1.8816105088294899,2021-10-03 04:35:37.366080432,2025-09-01
TC0004438,No,Female,0.0077271122289906,Yes,Yes,47.61853377175942,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),56.08942524573661,2667.490515189294,22,57,22,0,3,4,1,56.01790529659845,0.6333333333333333,0.06300067982729816,73.12,0,8,0,1.177890640534609,2021-10-03 10:39:20.463599592,2025-09-01
TC0005423,No,Male,1.0,No,No,47.6135780104999,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),107.0234452952169,5096.527880602799,32,86,2,1,2,1,0,107.03938022634838,0.4666666666666667,0.04200482474891833,41.79,1,0,0,2.2477505318255173,2021-10-03 14:13:25.796784251,2025-09-01
TC0005000,No,Male,0.9980939168801232,Yes,No,47.57298652361111,Yes,No phone service,No,No,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,70.24096678226266,3335.339992555306,29,74,12,1,0,3,0,70.10995601253522,0.5166666666666666,0.0,54.76,1,5,0,1.4764884846445605,2021-10-04 19:26:58.930800012,2025-09-01
TC0003613,No,Female,0.9873002757011332,Yes,Yes,47.56091385014237,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,109.36438894162688,5200.709657759866,11,2,29,0,1,5,1,109.34839633541436,0.8166666666666667,0.02102566832821709,82.76,1,10,0,2.2994593688047797,2021-10-05 04:08:31.300430977,2025-09-01
TC0000123,No,Female,0.0053812867028364,No,No,47.54247018513677,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.79737256317851,4469.031739742354,30,37,3,0,2,4,1,94.0008317266508,0.5,0.04206765008658008,70.41,1,9,0,1.9729175240141905,2021-10-05 17:25:17.280125484,2025-09-01
TC0002464,No,Female,0.0,Yes,No,47.51279772528322,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,71.16059505904128,3379.2668157634844,28,120,13,0,0,4,1,71.12329682840921,0.5333333333333333,0.0,71.06,1,7,0,1.4977142678587045,2021-10-06 14:47:08.296065894,2025-09-01
TC0002678,No,Male,0.0008148629369179,No,No,47.50399070283345,Yes,No,No,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Mailed check,34.7575334440124,1654.3356045033577,30,19,310,0,1,3,0,34.82519215811236,0.5,0.02105086299497683,54.39,1,7,0,0.7316760745732303,2021-10-06 21:07:36.098255707,2025-09-01
TC0007342,No,Female,0.0510160925624721,Yes,No,47.50018586643153,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,No,Credit card (automatic),53.9393358779542,2567.245903093363,7,112,17,1,5,2,0,54.04707068541474,0.8833333333333333,0.10526274600397952,56.06,1,2,0,1.1355605224288865,2021-10-06 23:51:58.234209466,2025-09-01
TC0004623,No,Female,0.0261504809535879,No,No,47.481043889087175,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,20.05731995509745,952.4003546329628,47,95,183,1,3,1,0,20.058538663507736,0.21666666666666667,0.06318310960070332,36.71,1,0,0,0.42242794833976544,2021-10-07 13:38:54.239486056,2025-09-01
TC0004517,No,Female,0.0,Yes,No,47.47612648873,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),97.5460009505862,4632.376806354959,21,81,270,0,1,3,1,97.57276233255052,0.65,0.02106321795729023,67.38,1,4,0,2.054632678884237,2021-10-07 17:11:20.141211823,2025-09-01
TC0005346,No,Male,0.0023982514186951,Yes,Yes,47.47160661175536,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),38.94078256357328,1846.347728614892,25,61,8,0,1,2,0,38.89372743828059,0.5833333333333333,0.02106522343299775,50.04,0,2,0,0.820296285357454,2021-10-07 20:26:35.662330090,2025-09-01
TC0001020,No,Male,0.0091269729948375,Yes,No,47.458304700356976,Yes,Yes,DSL,No internet service,No,No,No internet service,No,Yes,One year,No,Electronic check,19.07161328875717,898.5826119570637,27,88,207,0,3,4,1,18.934148988897714,0.55,0.06321338317795903,71.37,0,8,0,0.40186039954802083,2021-10-08 06:01:14.216674717,2025-09-01
TC0003697,No,Female,0.0219754800560474,Yes,No,47.4495716658188,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),18.25,868.1094292423477,10,20,27,0,2,3,1,18.295411291725248,0.8333333333333334,0.04215001168157516,71.03,1,6,0,0.3846188565943733,2021-10-08 12:18:30.242197662,2025-09-01
TC0000957,No,Male,0.0093909852921717,Yes,No,47.41163899664541,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,85.35753057794403,4039.997617726578,40,9,0,0,0,3,0,85.21109379940285,0.33333333333333337,0.0,51.01,1,4,0,1.8003497112593696,2021-10-09 15:37:11.720695098,2025-09-01
TC0003864,No,Male,1.0,No,No,47.362929454845016,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,103.30885063879968,4886.378060899307,37,47,25,1,4,3,1,103.16883092203774,0.3833333333333333,0.08445423553907344,61.98,0,6,0,2.1812175012800363,2021-10-11 02:41:26.853041717,2025-09-01
TC0002200,No,Female,0.0,No,Yes,47.34432375940797,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),99.5795425471297,4715.338417402531,15,111,234,0,2,4,1,99.59670015279347,0.75,0.04224371247044314,75.3,0,9,0,2.1033047816496033,2021-10-11 16:05:12.815614542,2025-09-01
TC0005091,No,Male,0.0,Yes,No,47.33881212798304,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),53.85223428767966,2546.0548725423337,16,12,321,0,4,4,1,53.783666258015444,0.7333333333333334,0.0844972617645281,74.97,1,8,0,1.1375915843026907,2021-10-11 20:03:18.964267961,2025-09-01
TC0001758,No,Female,0.9960039838663332,Yes,Yes,47.33666624038733,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,96.26501774694088,4555.661565605115,28,22,4,0,0,4,0,96.23959453482288,0.5333333333333333,0.0,60.96,0,7,0,2.0336247858707086,2021-10-11 21:36:01.104916041,2025-09-01
TC0007784,No,Female,0.0,Yes,No,47.323377357719615,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.97278049251763,4072.433186465617,32,50,17,0,0,3,1,86.05542152416352,0.4666666666666667,0.0,63.62,1,5,0,1.8167084703749137,2021-10-12 07:10:05.888790771,2025-09-01
TC0006471,No,Male,0.0078482623476779,Yes,No,47.32041444153224,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),72.25579503451813,3421.5834850876267,30,2,334,1,4,1,0,72.3067100207932,0.5,0.08453011342371665,42.29,0,0,0,1.52694763744716,2021-10-12 09:18:05.767548417,2025-09-01
TC0002536,No,Female,0.0,No,No,47.30253287371755,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,37.18830110155335,1756.9688473723131,10,84,6,0,0,4,1,37.143229772977506,0.8333333333333334,0.0,76.95,0,8,0,0.7861799113555731,2021-10-12 22:10:34.791324111,2025-09-01
TC0003971,No,Female,0.0,No,Yes,47.29715034453341,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,46.461862758672325,2194.814734500339,26,61,16,1,1,3,0,46.40479856634777,0.5666666666666667,0.02114292283394574,55.61,0,4,0,0.9823395790279863,2021-10-13 02:03:06.306969410,2025-09-01
TC0008346,No,Female,0.0057709162888034,No,No,47.282209854852766,Yes,No,No,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),26.798928581707067,1264.874780149422,31,65,29,0,1,3,0,26.751600317166705,0.4833333333333333,0.021149603689628857,53.93,0,5,0,0.566786718809772,2021-10-13 12:48:32.056221638,2025-09-01
TC0008213,No,Female,0.9781330302258088,No,Yes,47.28196672237033,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.00686720393516,4493.815652156492,11,68,10,0,0,1,1,95.04290882279123,0.8166666666666667,0.0,58.6,0,0,0,2.0093679216390323,2021-10-13 12:59:02.255616105,2025-09-01
TC0004449,No,Female,0.011058242429008,No,No,47.269409753237824,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.94175171560828,4867.541884615154,5,2,1,0,1,5,1,102.97445874668958,0.9166666666666666,0.021155330798931813,84.59,1,9,0,2.1777668105651995,2021-10-13 22:01:29.919607562,2025-09-01
TC0003539,No,Male,0.0,No,No,47.26744148252133,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.60320970295416,2771.1807102281014,39,34,3,0,0,4,1,58.62768585121823,0.35,0.0,67.26,1,8,0,1.239821912608166,2021-10-13 23:26:31.677304722,2025-09-01
TC0006224,No,Male,0.0,Yes,No,47.2647967503974,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),23.98873341912596,1134.0508004658943,17,74,3,0,4,1,1,23.993561348729575,0.7166666666666667,0.08462958216288888,56.59,0,1,0,0.5075391214693896,2021-10-14 01:20:46.822969940,2025-09-01
TC0003513,No,Female,0.9446454716030472,Yes,No,47.24171682080808,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,No,Electronic check,55.52817428667221,2624.1659841727483,33,105,28,1,5,1,0,55.547642227449884,0.44999999999999996,0.10583865990657014,41.25,1,0,0,1.1754055107119705,2021-10-14 17:57:50.000465457,2025-09-01
TC0004281,No,Female,1.0,Yes,No,47.22767684442088,Yes,No,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,54.18996778744323,2556.439581693476,3,119,2,0,1,3,0,54.130115061873404,0.95,0.021174024784116233,63.24,1,7,0,1.1474197209817834,2021-10-15 04:04:21.619261088,2025-09-01
TC0008441,No,Female,0.0101579827099502,No,No,47.22313731437652,No,No,DSL,Yes,Yes,No,No,No internet service,Yes,Two year,Yes,Mailed check,114.54633666951632,5401.295939534834,20,71,1,0,2,4,0,114.37816813349404,0.6666666666666667,0.042352120459203876,63.57,0,7,0,2.4256401243939387,2021-10-15 07:20:28.081136061,2025-09-01
TC0002154,No,Male,0.0274059383333885,Yes,No,47.21341488526952,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.5245968705207,3988.7203697995687,33,56,185,0,1,4,1,84.48277633575792,0.44999999999999996,0.021180420912785908,69.23,1,7,0,1.7902665392011747,2021-10-15 14:20:28.617381405,2025-09-01
TC0000317,No,Female,0.0108773626156118,No,No,47.21129169881756,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,21.53027050928059,1016.857230959316,29,42,326,0,1,4,1,21.53843274287672,0.5166666666666666,0.02118137343878362,70.56,1,7,0,0.4560406998951022,2021-10-15 15:52:11.916664885,2025-09-01
TC0002094,No,Male,0.0159437191771848,Yes,No,47.20842820261901,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),78.39039013740798,3700.734706547333,19,20,5,1,2,3,0,78.39139847367393,0.6833333333333333,0.042365316451884,57.89,1,5,0,1.6605168424789678,2021-10-15 17:55:54.098811518,2025-09-01
TC0006737,No,Female,0.0,Yes,No,47.196360548294656,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,105.47305045892168,4979.000049234255,14,53,0,0,2,5,0,105.49542361723825,0.7666666666666666,0.04237614885481389,71.55,1,10,0,2.2347708432092808,2021-10-16 02:37:13.458820259,2025-09-01
TC0006028,No,Female,0.0,Yes,No,47.18603485474942,Yes,No,DSL,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.75472954720915,3252.62640701113,20,68,14,0,1,2,0,68.93197144077774,0.6666666666666667,0.021192711001851574,51.55,0,1,0,1.457099113304469,2021-10-16 10:03:17.656489504,2025-09-01
TC0004111,No,Male,0.0241380747839183,Yes,No,47.16248919450131,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Two year,No,Mailed check,78.4011393175847,3697.005842250175,28,12,168,1,2,3,0,78.38869205998589,0.5333333333333333,0.04240658273467848,54.87,1,6,0,1.6623622004821048,2021-10-17 03:00:28.007852596,2025-09-01
TC0005525,No,Male,0.0,No,No,47.14141512587598,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,94.05402558800868,4431.365010196094,33,91,29,0,2,1,1,94.00152707260823,0.44999999999999996,0.0424255401468039,51.19,0,0,0,1.9951464192762918,2021-10-17 18:10:51.993729452,2025-09-01
TC0001207,No,Male,0.0,Yes,Yes,47.11830425436696,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,79.34826149339726,3740.183331269504,14,30,10,0,0,4,1,79.37856403062003,0.7666666666666666,0.0,75.51,0,8,0,1.6840220111708115,2021-10-18 10:49:15.372680840,2025-09-01
TC0002903,No,Female,0.0023464453712852,Yes,No,47.11154620261305,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),25.45120535440141,1195.2712421323397,22,85,14,0,3,1,0,25.37108922283777,0.6333333333333333,0.06367865718305812,44.84,1,1,0,0.5402328602195136,2021-10-18 15:41:12.242826966,2025-09-01
TC0002524,No,Female,0.0450713811232703,No,No,47.10636187361158,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,Yes,Credit card (automatic),78.97712335309252,3720.263678458949,15,45,311,1,2,3,0,78.97582259569478,0.75,0.04245711025967335,59.17,1,4,0,1.6765702170970362,2021-10-18 19:25:10.023598785,2025-09-01
TC0001745,No,Male,0.9990599597524396,No,No,47.10542915964921,Yes,Yes,DSL,No,No internet service,No,Yes,No,Yes,One year,Yes,Mailed check,19.451177472713663,915.2271527484712,8,3,321,0,0,2,1,19.4293347725714,0.8666666666666667,0.0,65.5,0,2,0,0.412928569375516,2021-10-18 20:05:27.618189248,2025-09-01
TC0008391,No,Male,0.008437159082152,No,Yes,47.09976248016514,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),87.68357726961857,4125.368308930345,3,88,101,0,1,1,1,87.58787925241955,0.95,0.021231529573447944,61.17,1,1,0,1.8616564639056143,2021-10-19 00:10:15.651411966,2025-09-01
TC0006929,No,Female,0.0,No,No,47.072375835759175,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),18.87147763603783,893.3898653946699,30,117,24,0,0,1,0,18.979068923816545,0.5,0.0,42.15,0,0,0,0.40090344498188374,2021-10-19 19:53:21.833712223,2025-09-01
TC0004620,No,Male,0.0223998494029168,No,No,47.05914613768708,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),20.04190273025541,937.0369257156613,25,63,25,0,4,2,0,19.911898166916377,0.5833333333333333,0.08499941729279742,49.81,0,3,0,0.42588751337765884,2021-10-20 05:24:53.211115089,2025-09-01
TC0005764,No,Female,0.0046148134538084,Yes,Yes,47.05879338273117,No,Yes,No,No internet service,No,Yes,No,No,No,Two year,No,Electronic check,79.4223989306305,3738.120883945437,24,94,315,1,0,1,0,79.43511967132564,0.6,0.0,44.14,0,1,0,1.68772705846248,2021-10-20 05:40:07.551960825,2025-09-01
TC0002447,No,Female,0.0,Yes,Yes,47.05088438075968,Yes,No,DSL,No,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),48.77057617618304,2295.39239663,36,111,8,0,2,1,1,48.78531884872805,0.4,0.04250717125346642,50.14,0,0,0,1.036549616825621,2021-10-20 11:21:47.685070910,2025-09-01
TC0000218,No,Male,0.0,Yes,No,47.03144801192894,Yes,No,DSL,No,No internet service,No,No,No,Yes,One year,No,Electronic check,102.09442747063956,4799.892801407257,33,92,221,0,0,3,1,102.05709167597443,0.44999999999999996,0.0,63.13,0,4,0,2.170769384875086,2021-10-21 01:21:26.753080188,2025-09-01
TC0001845,No,Male,0.0,No,No,47.031312288071696,No,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),85.92003803983113,4035.873639892539,8,26,46,0,5,1,1,85.81248201564931,0.8666666666666667,0.10631215155925224,59.46,1,1,0,1.8268688212134487,2021-10-21 01:27:18.549318171,2025-09-01
TC0004097,No,Male,0.0,Yes,No,47.02681511015371,Yes,No,No,Yes,No internet service,No,No,No,No,Two year,Yes,Electronic check,91.38833291966544,4298.2288139502925,20,77,273,0,2,2,0,91.39953032928756,0.6666666666666667,0.04252892727936775,51.46,1,2,0,1.943323882461551,2021-10-21 04:41:35.234481584,2025-09-01
TC0003926,No,Male,0.0100301320696026,Yes,No,47.019146007911424,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,No,One year,No,Mailed check,75.40627654194743,3547.674126244451,26,101,73,0,0,2,0,75.45169207555409,0.5666666666666667,0.0,49.46,0,3,0,1.6037355618764237,2021-10-21 10:12:53.547493591,2025-09-01
TC0006518,No,Male,0.0257621127240889,No,No,47.01570001618613,Yes,Yes,No,No,No,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,52.37617440319474,2466.3208137640327,6,71,84,0,1,3,1,52.45738791329174,0.9,0.021269490822336565,72.12,1,7,0,1.1140145607778498,2021-10-21 12:41:45.558045543,2025-09-01
